tsa,location,date,total_beds_available,total_beds_occupied,icu_beds_available,icu_beds_occupied,covid_inpatients,covid_icu_inpatients
G,Longview/Tyler,2020-06-21,511,1467,66,240,51,27
G,Longview/Tyler,2020-06-22,516,1335,87,220,54,27
G,Longview/Tyler,2020-06-23,547,1342,80,224,56,26
G,Longview/Tyler,2020-06-24,425,1606,75,231,62,28
G,Longview/Tyler,2020-06-25,438,1596,73,240,62,27
G,Longview/Tyler,2020-06-26,435,1591,79,235,73,33
G,Longview/Tyler,2020-06-27,541,1510,92,218,75,33
G,Longview/Tyler,2020-06-28,521,1377,90,220,72,33
G,Longview/Tyler,2020-06-29,603,1308,96,219,85,37
G,Longview/Tyler,2020-06-30,579,1273,85,229,85,34
G,Longview/Tyler,2020-07-01,559,1404,87,233,79,29
G,Longview/Tyler,2020-07-02,484,1583,79,242,91,34
G,Longview/Tyler,2020-07-03,500,1550,89,232,96,30
G,Longview/Tyler,2020-07-04,554,1480,89,231,113,41
G,Longview/Tyler,2020-07-05,577,1365,104,214,116,36
G,Longview/Tyler,2020-07-06,533,1274,97,219,121,33
G,Longview/Tyler,2020-07-07,612,1375,99,211,146,40
G,Longview/Tyler,2020-07-08,509,1532,90,227,148,44
G,Longview/Tyler,2020-07-09,477,1585,87,234,151,48
G,Longview/Tyler,2020-07-10,461,1541,85,240,162,50
G,Longview/Tyler,2020-07-11,482,1527,81,241,159,52
G,Longview/Tyler,2020-07-12,547,1494,83,241,220,53
G,Longview/Tyler,2020-07-13,543,1349,87,233,187,63
G,Longview/Tyler,2020-07-14,533,1467,73,245,197,67
G,Longview/Tyler,2020-07-15,464,1595,72,259,206,69
G,Longview/Tyler,2020-07-16,484,1662,75,259,220,70
G,Longview/Tyler,2020-07-17,457,1651,71,254,226,72
G,Longview/Tyler,2020-07-18,432,1644,72,256,222,69
G,Longview/Tyler,2020-07-19,455,1611,74,259,221,73
G,Longview/Tyler,2020-07-20,472,1543,70,267,242,75
G,Longview/Tyler,2020-07-21,461,1570,61,262,245,79
G,Longview/Tyler,2020-07-22,397,1670,63,264,259,80
G,Longview/Tyler,2020-07-23,389,1670,32,226,271,75
G,Longview/Tyler,2020-07-24,399,1353,77,215,244,76
G,Longview/Tyler,2020-07-25,476,1456,18,239,234,78
G,Longview/Tyler,2020-07-26,319,49,23,253,247,81
G,Longview/Tyler,2020-07-27,297,1417,30,248,255,81
G,Longview/Tyler,2020-07-28,348,1523,25,269,270,88
G,Longview/Tyler,2020-07-29,270,1593,27,274,272,88
G,Longview/Tyler,2020-07-30,230,1623,18,273,269,89
G,Longview/Tyler,2020-07-31,268,1687,25,265,251,85
G,Longview/Tyler,2020-08-01,260,1587,34,115,245,85
G,Longview/Tyler,2020-08-02,351,1592,35,220,241,85
G,Longview/Tyler,2020-08-03,329,1436,39,257,243,89
G,Longview/Tyler,2020-08-04,347,1458,36,259,256,93
G,Longview/Tyler,2020-08-05,304,1558,41,278,250,83
G,Longview/Tyler,2020-08-06,267,1659,41,272,259,86
G,Longview/Tyler,2020-08-07,269,1666,38,269,263,87
G,Longview/Tyler,2020-08-08,287,1559,42,254,262,85
G,Longview/Tyler,2020-08-09,306,1546,34,256,247,81
G,Longview/Tyler,2020-08-10,366,1454,24,260,240,84
G,Longview/Tyler,2020-08-11,429,1475,37,262,235,81
G,Longview/Tyler,2020-08-12,351,1543,40,258,228,74
G,Longview/Tyler,2020-08-13,358,1570,38,253,230,78
G,Longview/Tyler,2020-08-14,351,1601,37,263,212,77
G,Longview/Tyler,2020-08-15,348,1652,35,267,218,74
G,Longview/Tyler,2020-08-16,442,1656,46,264,229,71
G,Longview/Tyler,2020-08-17,442,1537,43,265,225,73
G,Longview/Tyler,2020-08-18,447,1514,44,258,234,76
G,Longview/Tyler,2020-08-19,384,1699,29,274,233,75
G,Longview/Tyler,2020-08-20,415,1668,37,259,221,70
G,Longview/Tyler,2020-08-21,427,1653,33,258,211,62
G,Longview/Tyler,2020-08-22,463,1609,45,246,203,63
G,Longview/Tyler,2020-08-23,446,1580,44,247,202,65
G,Longview/Tyler,2020-08-24,500,1507,41,242,196,67
G,Longview/Tyler,2020-08-25,470,1509,38,259,206,67
G,Longview/Tyler,2020-08-26,451,1584,39,263,192,65
G,Longview/Tyler,2020-08-27,407,1669,42,259,198,66
G,Longview/Tyler,2020-08-28,408,1632,40,255,199,67
G,Longview/Tyler,2020-08-29,459,1608,36,264,204,65
G,Longview/Tyler,2020-08-30,494,1626,36,263,206,66
G,Longview/Tyler,2020-08-31,490,1579,45,252,213,69
G,Longview/Tyler,2020-09-01,428,1561,33,263,222,71
G,Longview/Tyler,2020-09-02,379,1673,28,276,220,71
G,Longview/Tyler,2020-09-03,387,1718,30,285,220,73
G,Longview/Tyler,2020-09-04,408,1695,25,287,218,74
G,Longview/Tyler,2020-09-05,419,1641,33,285,201,69
G,Longview/Tyler,2020-09-06,469,1527,28,275,185,65
G,Longview/Tyler,2020-09-07,498,1523,24,274,194,69
G,Longview/Tyler,2020-09-08,458,1462,24,268,200,65
G,Longview/Tyler,2020-09-09,480,1511,29,282,180,63
G,Longview/Tyler,2020-09-10,406,1593,29,283,174,64
G,Longview/Tyler,2020-09-11,442,1721,24,286,188,63
G,Longview/Tyler,2020-09-12,415,1758,27,281,172,62
G,Longview/Tyler,2020-09-13,424,1727,33,278,172,59
G,Longview/Tyler,2020-09-14,452,1613,34,276,168,63
G,Longview/Tyler,2020-09-15,467,1559,30,268,169,64
H,Lufkin,2020-04-12,257,190,35,,15,5
H,Lufkin,2020-04-13,253,198,33,,18,4
H,Lufkin,2020-04-14,217,149,28,,23,5
H,Lufkin,2020-04-15,230,154,26,,15,2
H,Lufkin,2020-04-16,281,247,22,,28,7
H,Lufkin,2020-04-17,242,185,26,,24,5
H,Lufkin,2020-04-18,281,226,18,,37,15
H,Lufkin,2020-04-19,279,205,21,,27,10
H,Lufkin,2020-04-20,287,219,23,,24,9
H,Lufkin,2020-04-21,286,219,26,,24,9
H,Lufkin,2020-04-22,297,252,15,,25,8
H,Lufkin,2020-04-23,241,261,13,,23,8
H,Lufkin,2020-04-24,233,253,10,,23,6
H,Lufkin,2020-04-25,237,273,13,,20,5
H,Lufkin,2020-04-26,269,250,14,,21,5
H,Lufkin,2020-04-27,271,247,19,,22,4
H,Lufkin,2020-04-28,287,243,19,,18,3
H,Lufkin,2020-04-29,276,263,19,,19,4
H,Lufkin,2020-04-30,281,285,18,,18,4
H,Lufkin,2020-05-01,287,280,10,,16,4
H,Lufkin,2020-05-02,278,277,17,,20,5
H,Lufkin,2020-05-03,279,296,21,,16,2
H,Lufkin,2020-05-04,270,266,19,,17,5
H,Lufkin,2020-05-05,262,285,16,,18,5
H,Lufkin,2020-05-06,236,314,13,,14,4
H,Lufkin,2020-05-07,234,300,16,,11,3
H,Lufkin,2020-05-08,260,319,17,,13,6
H,Lufkin,2020-05-09,252,311,27,,12,3
H,Lufkin,2020-05-10,234,289,19,,18,6
H,Lufkin,2020-05-11,256,268,22,,13,2
H,Lufkin,2020-05-12,260,201,21,,13,11
H,Lufkin,2020-05-13,279,282,17,,13,3
H,Lufkin,2020-05-14,291,302,20,,11,2
H,Lufkin,2020-05-15,247,308,19,,13,1
H,Lufkin,2020-05-16,262,272,21,,14,1
H,Lufkin,2020-05-17,270,239,15,,18,2
H,Lufkin,2020-05-18,270,226,26,,11,1
H,Lufkin,2020-05-19,244,266,18,,10,2
H,Lufkin,2020-05-20,235,317,26,,11,1
H,Lufkin,2020-05-21,206,334,11,,13,1
H,Lufkin,2020-05-22,230,317,21,,9,1
H,Lufkin,2020-05-23,266,98,19,,0,0
H,Lufkin,2020-05-24,258,283,18,,9,2
H,Lufkin,2020-05-25,261,248,27,,8,2
H,Lufkin,2020-05-26,269,229,35,,11,1
H,Lufkin,2020-05-27,269,268,35,,13,2
H,Lufkin,2020-05-28,184,265,20,,9,1
H,Lufkin,2020-05-29,197,319,24,,16,4
H,Lufkin,2020-05-30,246,232,29,,13,4
H,Lufkin,2020-05-31,225,287,16,,13,4
H,Lufkin,2020-06-01,228,266,13,45,16,3
H,Lufkin,2020-06-02,246,284,19,57,16,2
H,Lufkin,2020-06-03,210,335,11,58,15,4
H,Lufkin,2020-06-04,246,320,19,50,14,4
H,Lufkin,2020-06-05,239,333,18,51,14,3
H,Lufkin,2020-06-06,239,336,17,52,14,2
H,Lufkin,2020-06-07,235,289,15,52,15,2
H,Lufkin,2020-06-08,250,259,14,55,17,4
H,Lufkin,2020-06-09,236,282,18,55,13,2
H,Lufkin,2020-06-10,210,338,10,55,17,4
H,Lufkin,2020-06-11,215,320,9,60,14,2
H,Lufkin,2020-06-12,217,323,8,53,19,4
H,Lufkin,2020-06-13,201,331,8,61,25,6
H,Lufkin,2020-06-14,215,318,10,59,26,7
H,Lufkin,2020-06-15,207,281,14,55,28,12
H,Lufkin,2020-06-16,228,302,16,53,26,11
H,Lufkin,2020-06-17,201,350,17,52,25,11
H,Lufkin,2020-06-18,193,360,9,60,23,7
H,Lufkin,2020-06-19,194,363,13,56,23,6
H,Lufkin,2020-06-20,191,340,14,55,19,8
H,Lufkin,2020-06-21,256,320,13,56,22,6
H,Lufkin,2020-06-22,230,310,11,58,24,12
H,Lufkin,2020-06-23,231,305,16,53,32,9
H,Lufkin,2020-06-24,200,353,14,55,32,6
H,Lufkin,2020-06-25,200,356,18,51,35,5
H,Lufkin,2020-06-26,222,319,18,51,34,12
H,Lufkin,2020-06-27,194,344,21,48,32,7
H,Lufkin,2020-06-28,209,313,19,50,30,6
H,Lufkin,2020-06-29,228,273,10,59,31,5
H,Lufkin,2020-06-30,236,314,12,57,30,6
H,Lufkin,2020-07-01,188,337,10,59,35,10
H,Lufkin,2020-07-02,179,366,11,58,38,8
H,Lufkin,2020-07-03,201,366,10,59,38,9
H,Lufkin,2020-07-04,234,346,8,61,40,12
H,Lufkin,2020-07-05,227,310,8,61,46,10
H,Lufkin,2020-07-06,247,288,10,59,46,11
H,Lufkin,2020-07-07,210,309,10,59,55,20
H,Lufkin,2020-07-08,169,347,10,59,52,19
H,Lufkin,2020-07-09,157,371,6,63,59,21
H,Lufkin,2020-07-10,133,377,7,62,64,26
H,Lufkin,2020-07-11,155,353,15,54,65,20
H,Lufkin,2020-07-12,183,320,12,57,63,17
H,Lufkin,2020-07-13,182,311,14,55,60,16
H,Lufkin,2020-07-14,174,327,14,55,73,20
H,Lufkin,2020-07-15,181,348,11,58,84,20
H,Lufkin,2020-07-16,136,378,17,52,90,24
H,Lufkin,2020-07-17,97,389,8,61,94,26
H,Lufkin,2020-07-18,100,407,20,49,98,25
H,Lufkin,2020-07-19,130,370,11,58,97,30
H,Lufkin,2020-07-20,122,264,17,52,100,29
H,Lufkin,2020-07-21,86,366,5,64,101,28
H,Lufkin,2020-07-22,132,422,22,47,106,28
H,Lufkin,2020-07-23,354,282,28,43,104,33
H,Lufkin,2020-07-24,108,375,9,72,101,32
H,Lufkin,2020-07-25,138,380,7,74,108,34
H,Lufkin,2020-07-26,122,845,9,0,67,20
H,Lufkin,2020-07-27,167,845,14,56,95,45
H,Lufkin,2020-07-28,459,849,13,198,129,29
H,Lufkin,2020-07-29,154,323,14,57,88,23
H,Lufkin,2020-07-30,134,369,9,62,100,29
H,Lufkin,2020-07-31,147,197,5,66,92,25
H,Lufkin,2020-08-01,130,283,7,74,144,40
H,Lufkin,2020-08-02,148,315,16,67,100,27
H,Lufkin,2020-08-03,144,268,8,73,97,29
H,Lufkin,2020-08-04,146,355,4,77,105,29
H,Lufkin,2020-08-05,130,351,9,72,100,27
H,Lufkin,2020-08-06,207,364,11,70,92,25
H,Lufkin,2020-08-07,147,394,11,76,88,19
H,Lufkin,2020-08-08,141,287,14,67,66,12
H,Lufkin,2020-08-09,210,333,23,29,80,22
H,Lufkin,2020-08-10,196,315,17,64,78,22
H,Lufkin,2020-08-11,126,340,16,65,74,25
H,Lufkin,2020-08-12,165,279,14,66,64,12
H,Lufkin,2020-08-13,143,352,10,71,79,21
H,Lufkin,2020-08-14,152,374,12,71,82,24
H,Lufkin,2020-08-15,143,367,9,60,84,24
H,Lufkin,2020-08-16,174,362,6,64,75,23
H,Lufkin,2020-08-17,178,348,12,53,79,19
H,Lufkin,2020-08-18,126,354,10,72,75,37
H,Lufkin,2020-08-19,131,290,8,74,58,11
H,Lufkin,2020-08-20,151,387,11,71,74,19
H,Lufkin,2020-08-21,138,379,11,71,68,21
H,Lufkin,2020-08-22,110,342,10,75,64,21
H,Lufkin,2020-08-23,155,314,14,67,69,22
H,Lufkin,2020-08-24,207,266,24,69,68,19
H,Lufkin,2020-08-25,206,270,19,63,54,21
H,Lufkin,2020-08-26,178,312,14,68,46,16
H,Lufkin,2020-08-27,157,345,14,67,62,23
H,Lufkin,2020-08-28,146,335,20,67,51,21
H,Lufkin,2020-08-29,177,309,18,67,60,21
H,Lufkin,2020-08-30,137,305,13,68,51,16
H,Lufkin,2020-08-31,154,330,14,69,52,19
H,Lufkin,2020-09-01,134,355,12,69,53,20
H,Lufkin,2020-09-02,116,384,11,70,55,21
H,Lufkin,2020-09-03,144,374,13,70,64,20
H,Lufkin,2020-09-04,160,368,7,74,53,19
H,Lufkin,2020-09-05,137,343,9,64,53,22
H,Lufkin,2020-09-06,170,331,12,68,52,20
H,Lufkin,2020-09-07,201,307,13,65,50,18
H,Lufkin,2020-09-08,239,320,15,67,43,14
H,Lufkin,2020-09-09,182,338,13,63,48,23
H,Lufkin,2020-09-10,145,362,13,68,44,20
H,Lufkin,2020-09-11,168,357,13,59,43,19
H,Lufkin,2020-09-12,160,340,9,66,39,17
H,Lufkin,2020-09-13,163,313,12,65,24,15
H,Lufkin,2020-09-14,163,295,9,65,31,17
H,Lufkin,2020-09-15,141,335,14,57,41,18
I,El Paso,2020-04-12,702,328,73,,14,6
I,El Paso,2020-04-13,693,471,67,,23,9
I,El Paso,2020-04-14,693,318,86,,12,6
I,El Paso,2020-04-15,704,716,82,,30,13
I,El Paso,2020-04-16,705,604,93,,24,10
I,El Paso,2020-04-17,696,632,79,,28,16
I,El Paso,2020-04-18,720,993,89,,33,18
I,El Paso,2020-04-19,714,641,85,,24,14
I,El Paso,2020-04-20,710,583,79,,29,19
I,El Paso,2020-04-21,296,940,37,,49,29
I,El Paso,2020-04-22,552,1033,45,,49,26
I,El Paso,2020-04-23,570,1157,43,156,52,29
I,El Paso,2020-04-24,585,1209,51,152,56,31
I,El Paso,2020-04-25,538,1112,32,162,52,27
I,El Paso,2020-04-26,529,1085,33,179,60,29
I,El Paso,2020-04-27,536,1034,44,174,67,35
I,El Paso,2020-04-28,584,1054,35,184,65,33
I,El Paso,2020-04-29,601,1080,50,181,58,34
I,El Paso,2020-04-30,521,1125,50,186,68,38
I,El Paso,2020-05-01,518,1118,46,180,77,42
I,El Paso,2020-05-02,543,1158,41,191,74,41
I,El Paso,2020-05-03,589,1136,45,194,69,41
I,El Paso,2020-05-04,584,1115,40,199,64,37
I,El Paso,2020-05-05,532,1127,40,194,73,40
I,El Paso,2020-05-06,525,1172,43,208,72,38
I,El Paso,2020-05-07,519,1240,45,211,74,41
I,El Paso,2020-05-08,558,1225,53,218,81,46
I,El Paso,2020-05-09,543,1205,41,211,99,44
I,El Paso,2020-05-10,578,1156,48,195,103,50
I,El Paso,2020-05-11,653,1077,47,186,98,44
I,El Paso,2020-05-12,681,1045,46,210,98,47
I,El Paso,2020-05-13,648,1160,51,200,93,41
I,El Paso,2020-05-14,672,1228,58,194,90,39
I,El Paso,2020-05-15,603,1268,51,205,91,39
I,El Paso,2020-05-16,682,1250,49,205,105,49
I,El Paso,2020-05-17,712,1210,59,184,98,44
I,El Paso,2020-05-18,745,1190,58,191,108,43
I,El Paso,2020-05-19,646,1204,49,205,111,48
I,El Paso,2020-05-20,584,1318,43,192,126,60
I,El Paso,2020-05-21,581,1367,42,220,118,58
I,El Paso,2020-05-22,601,1317,36,226,116,70
I,El Paso,2020-05-23,625,1280,43,226,124,67
I,El Paso,2020-05-24,648,1215,48,225,128,69
I,El Paso,2020-05-25,670,1167,58,213,125,70
I,El Paso,2020-05-26,694,1162,56,207,126,70
I,El Paso,2020-05-27,736,1207,45,225,127,67
I,El Paso,2020-05-28,611,1331,41,232,123,67
I,El Paso,2020-05-29,498,1382,42,232,120,68
I,El Paso,2020-05-30,527,1361,47,226,115,63
I,El Paso,2020-05-31,530,1288,42,37,112,60
I,El Paso,2020-06-01,544,1228,40,213,109,57
I,El Paso,2020-06-02,541,1234,39,215,112,59
I,El Paso,2020-06-03,526,1338,38,221,112,63
I,El Paso,2020-06-04,534,1382,43,218,109,59
I,El Paso,2020-06-05,519,1373,46,214,104,55
I,El Paso,2020-06-06,506,1369,41,219,110,60
I,El Paso,2020-06-07,505,1304,43,222,110,65
I,El Paso,2020-06-08,501,1246,47,219,115,63
I,El Paso,2020-06-09,476,1257,38,226,119,66
I,El Paso,2020-06-10,517,1344,42,222,111,65
I,El Paso,2020-06-11,500,1365,36,237,99,54
I,El Paso,2020-06-12,536,1371,40,219,97,49
I,El Paso,2020-06-13,526,1355,49,224,93,47
I,El Paso,2020-06-14,586,1292,58,217,94,52
I,El Paso,2020-06-15,568,1183,63,198,94,55
I,El Paso,2020-06-16,563,1242,64,207,97,54
I,El Paso,2020-06-17,576,1313,67,217,105,56
I,El Paso,2020-06-18,542,1380,66,214,112,55
I,El Paso,2020-06-19,566,1354,66,216,107,52
I,El Paso,2020-06-20,531,1341,50,210,108,50
I,El Paso,2020-06-21,512,1280,39,215,110,52
I,El Paso,2020-06-22,519,1226,46,213,110,50
I,El Paso,2020-06-23,491,1214,49,203,116,53
I,El Paso,2020-06-24,466,1303,49,199,133,57
I,El Paso,2020-06-25,463,1372,58,207,130,54
I,El Paso,2020-06-26,447,1470,51,219,139,65
I,El Paso,2020-06-27,437,1441,43,221,136,64
I,El Paso,2020-06-28,470,1404,41,230,147,68
I,El Paso,2020-06-29,484,1336,42,219,149,64
I,El Paso,2020-06-30,458,1316,38,215,160,69
I,El Paso,2020-07-01,422,1426,39,243,177,70
I,El Paso,2020-07-02,388,1431,28,235,180,74
I,El Paso,2020-07-03,409,1440,48,232,193,69
I,El Paso,2020-07-04,411,1393,56,199,200,71
I,El Paso,2020-07-05,418,1340,54,205,211,71
I,El Paso,2020-07-06,399,1299,54,209,218,70
I,El Paso,2020-07-07,386,1305,47,217,246,71
I,El Paso,2020-07-08,381,1471,33,233,259,75
I,El Paso,2020-07-09,372,1533,35,232,260,81
I,El Paso,2020-07-10,368,1485,34,236,261,84
I,El Paso,2020-07-11,400,1464,32,234,251,80
I,El Paso,2020-07-12,382,1456,36,231,277,91
I,El Paso,2020-07-13,417,1412,35,230,285,91
I,El Paso,2020-07-14,390,1377,31,231,283,99
I,El Paso,2020-07-15,358,1471,25,245,287,97
I,El Paso,2020-07-16,410,1505,22,240,273,99
I,El Paso,2020-07-17,406,1518,22,231,268,102
I,El Paso,2020-07-18,439,1477,23,241,292,109
I,El Paso,2020-07-19,424,1391,23,241,270,100
I,El Paso,2020-07-20,439,1324,26,245,286,106
I,El Paso,2020-07-21,385,1379,28,227,302,106
I,El Paso,2020-07-22,381,1431,25,240,306,112
I,El Paso,2020-07-23,358,767,72,80,183,70
I,El Paso,2020-07-24,335,1141,11,196,317,105
I,El Paso,2020-07-25,396,1298,8,208,322,109
I,El Paso,2020-07-26,115,76,8,110,195,62
I,El Paso,2020-07-27,297,1196,23,241,288,108
I,El Paso,2020-07-28,374,1229,21,239,282,114
I,El Paso,2020-07-29,422,1220,19,241,266,106
I,El Paso,2020-07-30,353,1310,19,249,279,104
I,El Paso,2020-07-31,453,1353,16,258,264,100
I,El Paso,2020-08-01,360,1377,20,264,277,105
I,El Paso,2020-08-02,358,1321,21,180,277,106
I,El Paso,2020-08-03,387,1243,22,287,290,103
I,El Paso,2020-08-04,405,1334,21,259,288,96
I,El Paso,2020-08-05,367,1475,20,259,250,85
I,El Paso,2020-08-06,355,1507,21,257,255,89
I,El Paso,2020-08-07,364,1508,32,229,236,87
I,El Paso,2020-08-08,402,1500,46,237,231,78
I,El Paso,2020-08-09,409,1454,44,240,211,72
I,El Paso,2020-08-10,421,1403,35,236,207,73
I,El Paso,2020-08-11,651,1304,46,233,208,75
I,El Paso,2020-08-12,393,1395,37,244,185,67
I,El Paso,2020-08-13,397,1402,35,239,194,69
I,El Paso,2020-08-14,387,1347,30,235,183,56
I,El Paso,2020-08-15,425,1350,43,230,161,53
I,El Paso,2020-08-16,407,1315,30,248,161,59
I,El Paso,2020-08-17,434,1273,36,232,147,56
I,El Paso,2020-08-18,447,1320,42,231,160,57
I,El Paso,2020-08-19,418,1361,45,214,168,52
I,El Paso,2020-08-20,376,1375,41,213,161,50
I,El Paso,2020-08-21,370,1369,28,213,166,52
I,El Paso,2020-08-22,407,1378,38,212,135,46
I,El Paso,2020-08-23,420,1365,38,228,136,50
I,El Paso,2020-08-24,438,1252,45,223,136,53
I,El Paso,2020-08-25,433,1291,43,225,131,55
I,El Paso,2020-08-26,416,1346,65,224,131,51
I,El Paso,2020-08-27,483,1285,62,229,134,50
I,El Paso,2020-08-28,480,1311,55,236,139,52
I,El Paso,2020-08-29,420,1355,25,240,137,49
I,El Paso,2020-08-30,427,1373,24,248,132,53
I,El Paso,2020-08-31,434,1344,28,246,123,53
I,El Paso,2020-09-01,430,1294,41,223,130,54
I,El Paso,2020-09-02,404,1335,27,235,126,54
I,El Paso,2020-09-03,415,1361,27,246,122,48
I,El Paso,2020-09-04,448,1372,35,235,106,49
I,El Paso,2020-09-05,436,1360,33,238,107,45
I,El Paso,2020-09-06,473,1309,32,242,105,45
I,El Paso,2020-09-07,494,1264,35,236,102,47
I,El Paso,2020-09-08,471,1253,28,227,105,47
I,El Paso,2020-09-09,435,1281,30,227,115,52
I,El Paso,2020-09-10,356,1361,21,246,110,48
I,El Paso,2020-09-11,396,1387,26,234,113,46
I,El Paso,2020-09-12,417,1349,29,236,114,48
I,El Paso,2020-09-13,437,1283,32,233,110,45
I,El Paso,2020-09-14,437,1239,32,232,110,47
I,El Paso,2020-09-15,418,1275,32,237,114,44
J,Midland/Odessa,2020-04-12,732,663,42,,10,4
J,Midland/Odessa,2020-04-13,689,676,37,,11,4
J,Midland/Odessa,2020-04-14,677,640,45,,17,9
J,Midland/Odessa,2020-04-15,682,639,45,,7,5
J,Midland/Odessa,2020-04-16,623,650,41,,10,7
J,Midland/Odessa,2020-04-17,637,666,38,,15,9
J,Midland/Odessa,2020-04-18,616,681,43,,12,8
J,Midland/Odessa,2020-04-19,615,643,51,,10,4
J,Midland/Odessa,2020-04-20,622,614,49,,10,2
J,Midland/Odessa,2020-04-21,661,622,44,,8,2
J,Midland/Odessa,2020-04-22,715,643,40,,11,5
J,Midland/Odessa,2020-04-23,379,673,50,33,10,4
J,Midland/Odessa,2020-04-24,675,653,53,34,8,3
J,Midland/Odessa,2020-04-25,667,683,35,22,7,2
J,Midland/Odessa,2020-04-26,633,654,42,37,6,1
J,Midland/Odessa,2020-04-27,816,630,54,30,8,1
J,Midland/Odessa,2020-04-28,826,624,48,35,8,1
J,Midland/Odessa,2020-04-29,731,648,49,36,6,2
J,Midland/Odessa,2020-04-30,698,677,48,37,7,4
J,Midland/Odessa,2020-05-01,695,670,46,38,7,2
J,Midland/Odessa,2020-05-02,698,640,46,35,6,3
J,Midland/Odessa,2020-05-03,640,634,37,42,8,3
J,Midland/Odessa,2020-05-04,567,623,33,44,8,2
J,Midland/Odessa,2020-05-05,562,642,47,34,15,1
J,Midland/Odessa,2020-05-06,524,723,36,35,27,2
J,Midland/Odessa,2020-05-07,540,747,51,45,28,2
J,Midland/Odessa,2020-05-08,522,725,41,33,29,3
J,Midland/Odessa,2020-05-09,545,715,52,28,32,3
J,Midland/Odessa,2020-05-10,601,670,42,32,30,2
J,Midland/Odessa,2020-05-11,639,643,51,32,31,3
J,Midland/Odessa,2020-05-12,617,656,54,30,29,2
J,Midland/Odessa,2020-05-13,636,714,50,32,32,3
J,Midland/Odessa,2020-05-14,637,751,48,31,30,2
J,Midland/Odessa,2020-05-15,653,718,38,37,30,2
J,Midland/Odessa,2020-05-16,682,725,51,35,27,2
J,Midland/Odessa,2020-05-17,698,665,41,39,22,2
J,Midland/Odessa,2020-05-18,711,635,43,31,18,2
J,Midland/Odessa,2020-05-19,676,652,43,41,18,2
J,Midland/Odessa,2020-05-20,598,714,35,43,12,3
J,Midland/Odessa,2020-05-21,568,729,35,37,9,2
J,Midland/Odessa,2020-05-22,579,758,31,40,9,3
J,Midland/Odessa,2020-05-23,516,781,34,39,10,3
J,Midland/Odessa,2020-05-24,544,750,36,43,11,4
J,Midland/Odessa,2020-05-25,572,700,42,35,15,7
J,Midland/Odessa,2020-05-26,558,698,40,38,16,9
J,Midland/Odessa,2020-05-27,623,705,40,34,16,6
J,Midland/Odessa,2020-05-28,549,744,30,44,17,6
J,Midland/Odessa,2020-05-29,554,787,44,41,19,17
J,Midland/Odessa,2020-05-30,537,640,45,44,16,15
J,Midland/Odessa,2020-05-31,540,742,47,39,17,9
J,Midland/Odessa,2020-06-01,553,691,48,49,18,13
J,Midland/Odessa,2020-06-02,522,715,41,48,19,12
J,Midland/Odessa,2020-06-03,482,759,40,52,18,6
J,Midland/Odessa,2020-06-04,508,765,36,50,18,7
J,Midland/Odessa,2020-06-05,475,752,37,46,19,7
J,Midland/Odessa,2020-06-06,505,749,31,47,20,7
J,Midland/Odessa,2020-06-07,540,704,40,44,22,9
J,Midland/Odessa,2020-06-08,536,672,45,38,23,8
J,Midland/Odessa,2020-06-09,523,596,48,33,23,8
J,Midland/Odessa,2020-06-10,462,705,47,35,23,9
J,Midland/Odessa,2020-06-11,477,753,46,48,19,9
J,Midland/Odessa,2020-06-12,516,748,40,45,20,9
J,Midland/Odessa,2020-06-13,517,744,40,48,21,10
J,Midland/Odessa,2020-06-14,497,733,38,45,21,10
J,Midland/Odessa,2020-06-15,607,712,42,43,23,7
J,Midland/Odessa,2020-06-16,446,524,43,45,25,9
J,Midland/Odessa,2020-06-17,489,609,46,42,25,8
J,Midland/Odessa,2020-06-18,506,755,43,45,23,8
J,Midland/Odessa,2020-06-19,512,730,45,45,25,7
J,Midland/Odessa,2020-06-20,515,748,38,51,27,11
J,Midland/Odessa,2020-06-21,522,711,48,45,32,12
J,Midland/Odessa,2020-06-22,533,707,48,46,35,11
J,Midland/Odessa,2020-06-23,622,728,41,53,43,18
J,Midland/Odessa,2020-06-24,506,801,34,58,39,16
J,Midland/Odessa,2020-06-25,457,770,33,55,47,20
J,Midland/Odessa,2020-06-26,463,754,30,54,46,21
J,Midland/Odessa,2020-06-27,488,771,29,55,56,23
J,Midland/Odessa,2020-06-28,475,757,26,56,58,21
J,Midland/Odessa,2020-06-29,534,726,38,53,54,19
J,Midland/Odessa,2020-06-30,528,790,36,58,58,24
J,Midland/Odessa,2020-07-01,458,829,34,60,59,19
J,Midland/Odessa,2020-07-02,495,822,32,51,60,19
J,Midland/Odessa,2020-07-03,476,827,22,60,72,30
J,Midland/Odessa,2020-07-04,508,790,26,61,81,34
J,Midland/Odessa,2020-07-05,453,731,16,67,91,37
J,Midland/Odessa,2020-07-06,530,733,28,60,90,41
J,Midland/Odessa,2020-07-07,581,582,27,56,85,37
J,Midland/Odessa,2020-07-08,547,611,27,56,87,38
J,Midland/Odessa,2020-07-09,551,779,27,56,101,43
J,Midland/Odessa,2020-07-10,485,788,16,72,106,49
J,Midland/Odessa,2020-07-11,487,796,27,62,114,50
J,Midland/Odessa,2020-07-12,462,739,34,54,113,46
J,Midland/Odessa,2020-07-13,521,751,24,56,113,46
J,Midland/Odessa,2020-07-14,516,626,25,61,121,45
